selection1/image,selection1/url,selection1/selection2,selection1/selection2_url,selection1/selection3,selection1/selection3_url
https://static.noimg.net/serie/cover/original/f71a33d59ee710948f3b71f9e6f39835.jpg,https://pelisplus.me/serie/star-vs-las-fuerzas-del-mal/,Star vs Las Fuerzas del Mal,https://pelisplus.me/serie/star-vs-las-fuerzas-del-mal/,2015,https://pelisplus.me/serie/star-vs-las-fuerzas-del-mal/
https://static.noimg.net/serie/cover/original/3b1a0d8d082cfc4b23e2faefe4c16c12.jpg,https://pelisplus.me/serie/max-steel/,Max Steel,https://pelisplus.me/serie/max-steel/,2013,https://pelisplus.me/serie/max-steel/
https://static.noimg.net/serie/cover/original/0c6d9c480efe8a108b3f65dc62666256.jpg,https://pelisplus.me/serie/prodigiosa-las-aventuras-de-ladybug/,Prodigiosa: Las Aventuras de Ladybug,https://pelisplus.me/serie/prodigiosa-las-aventuras-de-ladybug/,2015,https://pelisplus.me/serie/prodigiosa-las-aventuras-de-ladybug/
https://static.noimg.net/serie/cover/original/d1128dce4a5c55e41a702600d66534a1.jpg,https://pelisplus.me/serie/conquistadores-adventum/,Conquistadores: Adventum,https://pelisplus.me/serie/conquistadores-adventum/,2017,https://pelisplus.me/serie/conquistadores-adventum/
https://static.noimg.net/serie/cover/original/c59642c52c087043c3a5334737bf7d6b.jpg,https://pelisplus.me/serie/hora-de-aventura/,Hora de Aventura,https://pelisplus.me/serie/hora-de-aventura/,2010,https://pelisplus.me/serie/hora-de-aventura/
https://static.noimg.net/serie/cover/original/8b4ac9bc73c5ddae2c92871df7bf9e20.jpg,https://pelisplus.me/serie/magnum-p-i/,Magnum P.I.,https://pelisplus.me/serie/magnum-p-i/,2018,https://pelisplus.me/serie/magnum-p-i/
https://static.noimg.net/serie/cover/original/2c08fed245181129fd1d73b19b44fa77.jpg,https://pelisplus.me/serie/the-boys/,The Boys,https://pelisplus.me/serie/the-boys/,2019,https://pelisplus.me/serie/the-boys/
https://static.noimg.net/serie/cover/original/91286bfa528bf90c22cb135e08674017.jpg,https://pelisplus.me/serie/star-wars-rebels/,Star Wars Rebels,https://pelisplus.me/serie/star-wars-rebels/,2014,https://pelisplus.me/serie/star-wars-rebels/
https://static.noimg.net/serie/cover/original/63eefb0cebeee27bc44887cc5f54a1d3.jpg,https://pelisplus.me/serie/jonathan-strange-y-mr-norrell/,Jonathan Strange & Mr Norrell,https://pelisplus.me/serie/jonathan-strange-y-mr-norrell/,2015,https://pelisplus.me/serie/jonathan-strange-y-mr-norrell/
https://static.noimg.net/serie/cover/original/1628508bd13dc45776056110c979af56.jpg,https://pelisplus.me/serie/el-ministerio-del-tiempo/,El Ministerio del Tiempo,https://pelisplus.me/serie/el-ministerio-del-tiempo/,2015,https://pelisplus.me/serie/el-ministerio-del-tiempo/
https://static.noimg.net/serie/cover/original/e433d9db36b3c7d1ef66b8538fe92a57.jpg,https://pelisplus.me/serie/tru-calling/,Tru Calling,https://pelisplus.me/serie/tru-calling/,2003,https://pelisplus.me/serie/tru-calling/
https://static.noimg.net/serie/cover/original/766ebd62a628b1ea1dc643e208aa0517.jpg,https://pelisplus.me/serie/dirk-gently-agencia-de-investigaciones-holisticas/,Dirk Gently: Agencia de Investigaciones Holísticas,https://pelisplus.me/serie/dirk-gently-agencia-de-investigaciones-holisticas/,2016,https://pelisplus.me/serie/dirk-gently-agencia-de-investigaciones-holisticas/
